customer_id,full_name,birth_date,gender,marital_status,occupation,education_level,income_range,religion,country,province,city,area_type,climate_zone,lifestyle_segment,interests,personal_values,brand_loyalty_score,purchase_frequency,last_purchase_date,avg_order_value,total_orders,preferred_channel,benefits_sought,feedback_score,age,generasi
CUST0086,Y**** P******,4/17/1997,Female,Married,Emergency planning/management officer,SMA,5-10M,Islam,Indonesia,Banten,Pangkalpinang,Suburban,Dingin,Luxury seeker,"['Parenting', 'Cooking']","['Efficiency', 'Prestige']",9,Medium,2025-09-17,"1,669,197",25,App,"['Estetika', 'Fungsi']",3,28,Millennial
CUST0087,I**** J******,8/16/2000,Female,Married,Lobbyist,S1,>10M,Budha,Indonesia,Jawa Tengah,Pekalongan,Rural,Dingin,Family-oriented,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",1,Light,2025-12-02,"1,593,512",0,Offline,['Hemat'],4,25,Gen Z
CUST0088,M**** F****** M****,11/29/1982,Female,Single,"Scientist, research (medical)",D3,>10M,Islam,Indonesia,Kalimantan Utara,Banjar,Urban,Tropis,Minimalist,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",10,Non-user,2025-11-12,"1,048,310",5,Website,['Kualitas'],5,43,Gen X
CUST0089,L**** S*****,6/10/1985,Female,Married,"Therapist, sports",SMA,>10M,Katolik,Indonesia,Lampung,Medan,Rural,Tropis,Luxury seeker,"['Parenting', 'Cooking']","['Freedom', 'Minimalism']",3,Non-user,2025-07-27,"335,418",1,Website,['Kualitas'],1,40,Millennial
CUST0090,K**** W******,7/4/2001,Female,Married,Nature conservation officer,D3,<5M,Kristen,Indonesia,Nusa Tenggara Barat,Batam,Suburban,Tropis,Minimalist,"['Travel', 'Fitness']","['Sustainability', 'Community']",3,Medium,2025-09-10,"1,992,325",16,Offline,['Hemat'],3,24,Gen Z
CUST0091,H** D**** T*********,8/12/1988,Female,Single,Insurance claims handler,S1,>10M,Katolik,Indonesia,DKI Jakarta,Magelang,Suburban,Tropis,Luxury seeker,"['Parenting', 'Cooking']","['Family-first', 'Security']",6,Medium,2025-11-21,"1,841,162",17,Offline,['Kualitas'],5,37,Millennial
CUST0092,P**** W*****,10/22/2003,Male,Married,Land/geomatics surveyor,S1,5-10M,Kristen,Indonesia,DKI Jakarta,Blitar,Urban,Tropis,Family-oriented,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",10,Light,2025-12-21,"2,322,336",19,Website,['Hemat'],4,22,Gen Z
CUST0093,T*** A***** T********,5/22/1984,Male,Single,Insurance broker,D3,5-10M,Katolik,Indonesia,Sulawesi Selatan,Sukabumi,Suburban,Tropis,Eco-conscious,"['Interior', 'Eco Living']","['Family-first', 'Security']",1,Light,2025-08-21,"721,790",22,App,['Ramah Lingkungan'],3,41,Millennial
CUST0094,D******* M******,4/30/1987,Male,Single,"Designer, fashion/clothing",SMA,>10M,Hindu,Indonesia,Sumatera Barat,Yogyakarta,Suburban,Dingin,Luxury seeker,"['Parenting', 'Cooking']","['Family-first', 'Security']",7,Light,2025-07-31,"1,478,554",3,Social Media,['Kualitas'],2,38,Millennial
CUST0095,M**** S*****,2/7/1990,Female,Single,Waste management officer,S1,<5M,Islam,Indonesia,Sumatera Utara,Pekalongan,Suburban,Dingin,Eco-conscious,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",3,Non-user,2025-08-11,"612,035",2,App,['Ramah Lingkungan'],5,35,Millennial
CUST0096,R***** O********,5/12/2000,Female,Single,Diagnostic radiographer,S2,>10M,Kristen,Indonesia,Jawa Timur,Bukittinggi,Rural,Dingin,Luxury seeker,"['Travel', 'Fitness']","['Sustainability', 'Community']",6,Medium,2025-12-04,"2,442,396",13,Offline,['Ramah Lingkungan'],3,25,Gen Z
CUST0097,N**** P******* M***,12/7/1994,Male,Single,Tree surgeon,S2,<5M,Budha,Indonesia,Papua,Padang Sidempuan,Rural,Dingin,Luxury seeker,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",1,Non-user,2025-09-10,"447,164",21,Social Media,['Kualitas'],1,31,Millennial
CUST0098,Y**** H******,8/22/2005,Male,Single,"Engineer, biomedical",S1,<5M,Islam,Indonesia,Kalimantan Utara,Kediri,Suburban,Tropis,Minimalist,"['Parenting', 'Cooking']","['Family-first', 'Security']",8,Light,2025-09-26,"455,058",17,Social Media,['Kualitas'],3,20,Gen Z
CUST0099,d** J**** N******* S*****,2/13/2003,Female,Single,"Designer, television/film set",S2,5-10M,Islam,Indonesia,Lampung,Pangkalpinang,Suburban,Dingin,Family-oriented,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",5,Heavy,2025-12-22,"590,044",22,App,['Hemat'],3,22,Gen Z
CUST0100,J*** W******** M***,11/1/1986,Female,Single,"Civil engineer, contracting",SMA,>10M,Hindu,Indonesia,Bengkulu,Kota Administrasi Jakarta Pusat,Rural,Dingin,Family-oriented,"['Finance', 'Tech']","['Family-first', 'Security']",5,Heavy,2025-12-02,"1,138,310",22,App,['Kualitas'],1,39,Millennial
CUST0101,R*** E***** H******* M****,8/5/1997,Female,Single,Data processing manager,D3,<5M,Kristen,Indonesia,DKI Jakarta,Kotamobagu,Urban,Tropis,Family-oriented,"['Travel', 'Fitness']","['Family-first', 'Security']",4,Medium,2025-12-25,"2,126,743",8,Offline,['Hemat'],1,28,Millennial
CUST0102,A***** A*******,12/4/1994,Female,Married,Astronomer,S1,>10M,Katolik,Indonesia,Sulawesi Tengah,Jayapura,Rural,Dingin,Eco-conscious,"['Parenting', 'Cooking']","['Sustainability', 'Community']",7,Medium,2025-10-01,"583,449",18,App,['Hemat'],5,31,Millennial
CUST0103,H**** P*******,2/13/1997,Male,Married,Air broker,S2,5-10M,Katolik,Indonesia,Papua Barat,Kendari,Suburban,Dingin,Family-oriented,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",5,Non-user,2025-09-16,"573,669",19,Social Media,['Hemat'],4,28,Millennial
CUST0104,E***** H******,5/31/1983,Female,Single,Corporate treasurer,SMA,>10M,Hindu,Indonesia,Jawa Barat,Bontang,Suburban,Dingin,Eco-conscious,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",5,Light,2025-12-11,"2,146,405",22,App,['Kualitas'],2,42,Millennial
CUST0105,A***** R*****,1/18/2004,Female,Married,"Engineer, structural",S1,>10M,Katolik,Indonesia,Aceh,Palopo,Rural,Dingin,Eco-conscious,"['Finance', 'Tech']","['Family-first', 'Security']",4,Non-user,2025-12-26,"1,917,126",24,Offline,['Hemat'],5,22,Gen Z
CUST0106,G*** M********,2/16/1985,Male,Married,Art gallery manager,S2,<5M,Kristen,Indonesia,Lampung,Binjai,Rural,Tropis,Luxury seeker,"['Finance', 'Tech']","['Efficiency', 'Prestige']",1,Medium,2025-09-01,"324,410",1,Offline,['Kualitas'],3,40,Millennial
CUST0107,D** R*** N******* S****,4/29/1994,Female,Married,"Scientist, biomedical",SMA,5-10M,Islam,Indonesia,Jambi,Batam,Urban,Dingin,Family-oriented,"['Parenting', 'Cooking']","['Efficiency', 'Prestige']",8,Light,2025-11-05,"1,024,560",8,App,['Ramah Lingkungan'],1,31,Millennial
CUST0108,L**** T******,4/9/1988,Female,Single,Financial adviser,D3,<5M,Kristen,Indonesia,Sulawesi Selatan,Kupang,Rural,Tropis,Luxury seeker,"['Interior', 'Eco Living']","['Family-first', 'Security']",9,Heavy,2025-11-04,"2,195,417",24,App,"['Estetika', 'Fungsi']",2,37,Millennial
CUST0109,T*** B**** N*********,3/19/1994,Male,Single,Sport and exercise psychologist,D3,>10M,Katolik,Indonesia,DKI Jakarta,Surakarta,Rural,Dingin,Minimalist,"['Parenting', 'Cooking']","['Family-first', 'Security']",6,Non-user,2025-10-23,"816,997",14,Offline,"['Estetika', 'Fungsi']",5,31,Millennial
CUST0110,M***** W*******,4/24/1997,Male,Married,Midwife,S1,<5M,Katolik,Indonesia,Sulawesi Utara,Meulaboh,Rural,Tropis,Family-oriented,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",5,Light,2025-09-04,"2,188,356",8,Offline,['Kualitas'],2,28,Millennial
CUST0111,H***** W******,6/20/2005,Male,Married,Civil Service administrator,S1,<5M,Kristen,Indonesia,DI Yogyakarta,Manado,Rural,Tropis,Family-oriented,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",7,Non-user,2025-12-13,"1,123,619",1,Website,['Ramah Lingkungan'],2,20,Gen Z
CUST0112,P*** S*****,11/3/1999,Female,Married,Economist,S1,>10M,Kristen,Indonesia,Banten,Bogor,Rural,Tropis,Minimalist,"['Travel', 'Fitness']","['Family-first', 'Security']",3,Light,2025-12-25,"1,881,670",17,Website,['Ramah Lingkungan'],1,26,Gen Z
CUST0113,C******* M****** S***,5/3/2003,Male,Single,"Programmer, systems",S1,5-10M,Hindu,Indonesia,Sulawesi Utara,Tanjungpinang,Suburban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Family-first', 'Security']",2,Non-user,2025-07-24,"370,773",20,App,"['Estetika', 'Fungsi']",2,22,Gen Z
CUST0114,G**** S******,1/9/1990,Male,Married,"Scientist, biomedical",S1,>10M,Hindu,Indonesia,Kalimantan Selatan,Banjar,Urban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Freedom', 'Minimalism']",7,Non-user,2025-10-02,"572,254",22,Website,['Hemat'],4,36,Millennial
CUST0115,I** D**** S******* S******,7/8/1998,Female,Single,Art gallery manager,S1,>10M,Islam,Indonesia,Banten,Kota Administrasi Jakarta Pusat,Urban,Dingin,Minimalist,"['Finance', 'Tech']","['Efficiency', 'Prestige']",10,Medium,2026-01-01,"1,351,548",24,App,['Kualitas'],5,27,Millennial
CUST0116,T*** I***** W****** M***,5/9/2002,Female,Married,Nature conservation officer,S2,>10M,Hindu,Indonesia,Jambi,Kota Administrasi Jakarta Timur,Suburban,Dingin,Eco-conscious,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",6,Heavy,2025-09-20,"2,257,014",24,Website,['Hemat'],1,23,Gen Z
CUST0117,W**** M******,5/25/1986,Male,Married,"Geologist, engineering",S1,<5M,Kristen,Indonesia,Sumatera Barat,Tanjungbalai,Urban,Dingin,Minimalist,"['Finance', 'Tech']","['Sustainability', 'Community']",1,Light,2025-12-19,"2,384,043",14,Offline,"['Estetika', 'Fungsi']",2,39,Millennial
CUST0118,R* P*** S********,11/7/1982,Female,Married,IT sales professional,D3,5-10M,Kristen,Indonesia,Sulawesi Selatan,Bau-Bau,Suburban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Efficiency', 'Prestige']",4,Heavy,2025-08-05,"1,576,809",5,App,['Ramah Lingkungan'],1,43,Gen X
CUST0119,M****** S*******,10/7/1982,Female,Married,Physiological scientist,SMA,>10M,Budha,Indonesia,Lampung,Surabaya,Urban,Tropis,Eco-conscious,"['Travel', 'Fitness']","['Sustainability', 'Community']",7,Non-user,2025-08-18,"1,105,571",17,Offline,"['Estetika', 'Fungsi']",2,43,Gen X
CUST0120,O** T******,7/6/2003,Male,Single,Volunteer coordinator,S1,>10M,Hindu,Indonesia,Sulawesi Tengah,Malang,Rural,Tropis,Minimalist,"['Finance', 'Tech']","['Family-first', 'Security']",2,Heavy,2025-10-09,"886,090",25,App,"['Estetika', 'Fungsi']",2,22,Gen Z
CUST0121,O**** W******,5/20/1989,Male,Single,"Designer, jewellery",S1,5-10M,Hindu,Indonesia,Riau,Batu,Suburban,Tropis,Eco-conscious,"['Parenting', 'Cooking']","['Efficiency', 'Prestige']",8,Light,2025-07-23,"777,637",0,App,['Hemat'],5,36,Millennial
CUST0122,D****** Y*******,11/24/1984,Female,Single,Medical technical officer,SMA,<5M,Islam,Indonesia,Jawa Barat,Bandung,Suburban,Tropis,Family-oriented,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",8,Heavy,2025-09-25,"474,570",5,App,['Ramah Lingkungan'],3,41,Millennial
CUST0123,I**** U***** S******,1/24/1993,Female,Single,"Producer, radio",SMA,5-10M,Islam,Indonesia,Jawa Tengah,Sibolga,Urban,Tropis,Luxury seeker,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",8,Light,2025-12-12,"2,226,570",2,Offline,['Ramah Lingkungan'],2,32,Millennial
CUST0124,I***** Y*******,8/28/1982,Male,Married,Health promotion specialist,S2,5-10M,Katolik,Indonesia,Papua,Pontianak,Suburban,Dingin,Family-oriented,"['Finance', 'Tech']","['Sustainability', 'Community']",3,Heavy,2025-09-03,"2,458,531",5,App,"['Estetika', 'Fungsi']",5,43,Gen X
CUST0125,P**** W*******,11/25/1983,Female,Married,"Surveyor, planning and development",D3,>10M,Budha,Indonesia,Kalimantan Barat,Ternate,Suburban,Dingin,Eco-conscious,"['Finance', 'Tech']","['Family-first', 'Security']",8,Heavy,2025-08-08,"2,247,086",14,App,['Hemat'],3,42,Millennial
CUST0126,L**** S******,12/12/1988,Female,Single,Recycling officer,S1,<5M,Budha,Indonesia,Sulawesi Tengah,Tarakan,Rural,Tropis,Family-oriented,"['Finance', 'Tech']","['Family-first', 'Security']",6,Non-user,2025-08-24,"584,473",17,App,['Hemat'],2,37,Millennial
CUST0127,U** H********,3/19/1984,Female,Single,Chartered loss adjuster,SMA,5-10M,Hindu,Indonesia,Sulawesi Tengah,Batu,Suburban,Tropis,Minimalist,"['Interior', 'Eco Living']","['Sustainability', 'Community']",9,Medium,2025-12-21,"1,488,615",12,Social Media,['Kualitas'],1,41,Millennial
CUST0128,B**** P*********** M***,3/30/2003,Female,Married,Horticultural therapist,SMA,5-10M,Hindu,Indonesia,Nusa Tenggara Timur,Surakarta,Suburban,Dingin,Eco-conscious,"['Parenting', 'Cooking']","['Sustainability', 'Community']",2,Non-user,2026-01-06,"1,177,762",17,App,['Hemat'],5,22,Gen Z
CUST0129,T*** K***** P******** S***,3/31/1990,Female,Single,"Engineer, control and instrumentation",S2,>10M,Katolik,Indonesia,Kalimantan Barat,Tasikmalaya,Suburban,Tropis,Luxury seeker,"['Parenting', 'Cooking']","['Freedom', 'Minimalism']",9,Non-user,2025-12-17,"1,862,481",11,Social Media,['Hemat'],1,35,Millennial
CUST0130,P**** P******,10/6/1984,Male,Married,"Merchandiser, retail",S1,<5M,Katolik,Indonesia,Bali,Payakumbuh,Rural,Dingin,Eco-conscious,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",8,Medium,2025-10-15,"2,099,137",23,Social Media,['Hemat'],3,41,Millennial
CUST0131,G**** W*****,10/23/1998,Male,Single,Quality manager,S2,<5M,Kristen,Indonesia,DKI Jakarta,Singkawang,Suburban,Tropis,Minimalist,"['Travel', 'Fitness']","['Family-first', 'Security']",1,Heavy,2025-10-27,"1,987,327",14,Social Media,['Kualitas'],4,27,Millennial
CUST0132,G****** Y*****,1/7/1994,Male,Single,"Buyer, retail",S2,>10M,Budha,Indonesia,DI Yogyakarta,Samarinda,Suburban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Sustainability', 'Community']",7,Light,2025-10-12,"1,384,248",12,Social Media,['Kualitas'],3,32,Millennial
CUST0133,R*** I** M********* S***,11/22/1995,Female,Married,Company secretary,S2,5-10M,Kristen,Indonesia,Kalimantan Barat,Blitar,Urban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",4,Medium,2025-10-25,"1,654,377",9,Offline,['Kualitas'],2,30,Millennial
CUST0134,T**** P*******,3/31/1985,Female,Single,Logistics and distribution manager,S1,>10M,Budha,Indonesia,Jawa Timur,Cimahi,Suburban,Dingin,Minimalist,"['Parenting', 'Cooking']","['Sustainability', 'Community']",9,Heavy,2026-01-15,"306,862",4,App,['Hemat'],2,40,Millennial
CUST0135,M***** P********,9/11/1997,Female,Married,Haematologist,S1,<5M,Kristen,Indonesia,Kepulauan Bangka Belitung,Bau-Bau,Urban,Dingin,Luxury seeker,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",8,Heavy,2025-08-10,"1,636,245",21,Website,"['Estetika', 'Fungsi']",2,28,Millennial
CUST0136,I** C******* R*****,4/22/2001,Female,Single,Telecommunications researcher,S2,>10M,Hindu,Indonesia,DKI Jakarta,Singkawang,Suburban,Dingin,Eco-conscious,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",4,Non-user,2025-08-15,"2,117,463",20,Offline,['Kualitas'],2,24,Gen Z
CUST0137,C** C**** G******* M*****,11/12/1985,Female,Single,Geochemist,SMA,5-10M,Kristen,Indonesia,Banten,Salatiga,Urban,Tropis,Family-oriented,"['Travel', 'Fitness']","['Family-first', 'Security']",5,Light,2025-11-20,"542,650",18,Offline,['Hemat'],3,40,Millennial
CUST0138,S*** P*******,3/19/1987,Female,Single,Horticultural consultant,SMA,>10M,Kristen,Indonesia,Bali,Solok,Suburban,Tropis,Minimalist,"['Parenting', 'Cooking']","['Freedom', 'Minimalism']",2,Light,2025-11-18,"1,432,139",5,App,['Kualitas'],4,38,Millennial
CUST0139,M**** H********,4/27/1990,Female,Married,Best boy,D3,<5M,Kristen,Indonesia,Riau,Kota Administrasi Jakarta Barat,Rural,Dingin,Minimalist,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",4,Non-user,2025-08-16,"2,492,420",24,App,['Hemat'],3,35,Millennial
CUST0140,G**** S******,12/31/1994,Female,Single,Cytogeneticist,SMA,<5M,Katolik,Indonesia,Sulawesi Tenggara,Pariaman,Suburban,Tropis,Family-oriented,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",1,Light,2025-09-15,"1,407,195",16,Social Media,"['Estetika', 'Fungsi']",1,31,Millennial
CUST0141,D*** U****,6/25/2004,Female,Single,"Scientist, biomedical",S1,>10M,Budha,Indonesia,Nusa Tenggara Timur,Tegal,Urban,Tropis,Luxury seeker,"['Travel', 'Fitness']","['Sustainability', 'Community']",4,Medium,2025-11-03,"2,196,139",13,App,['Kualitas'],5,21,Gen Z
CUST0142,E*** H******,8/27/1983,Female,Single,Firefighter,D3,>10M,Islam,Indonesia,Sulawesi Tenggara,Kendari,Suburban,Dingin,Eco-conscious,"['Travel', 'Fitness']","['Sustainability', 'Community']",1,Medium,2025-08-13,"2,036,983",17,App,['Kualitas'],3,42,Millennial
CUST0143,I** L*** P******* S***,5/3/1983,Female,Married,Land,S2,5-10M,Hindu,Indonesia,Papua Barat,Kupang,Suburban,Tropis,Family-oriented,"['Travel', 'Fitness']","['Sustainability', 'Community']",10,Heavy,2026-01-14,"1,950,911",18,App,['Hemat'],3,42,Millennial
CUST0144,O**** H******,9/12/1999,Male,Married,Research scientist (physical sciences),SMA,5-10M,Katolik,Indonesia,Jawa Timur,Depok,Suburban,Dingin,Family-oriented,"['Travel', 'Fitness']","['Family-first', 'Security']",3,Medium,2026-01-03,"556,858",12,Offline,['Kualitas'],3,26,Gen Z
CUST0145,O****** H*******,7/16/1990,Female,Single,Financial adviser,SMA,<5M,Islam,Indonesia,DKI Jakarta,Banda Aceh,Urban,Dingin,Eco-conscious,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",6,Medium,2025-08-27,"1,178,473",20,Website,['Kualitas'],2,35,Millennial
CUST0146,N**** R******,11/21/1999,Male,Married,"Psychotherapist, dance movement",D3,>10M,Islam,Indonesia,Bengkulu,Banjarbaru,Urban,Tropis,Family-oriented,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",2,Light,2025-09-10,"470,955",23,Social Media,['Ramah Lingkungan'],3,26,Gen Z
CUST0147,T**** S******,4/20/1998,Male,Single,Medical secretary,SMA,>10M,Katolik,Indonesia,Sulawesi Selatan,Bima,Rural,Tropis,Luxury seeker,"['Interior', 'Eco Living']","['Family-first', 'Security']",8,Light,2025-12-12,"1,636,770",9,Website,['Ramah Lingkungan'],3,27,Millennial
CUST0148,K***** P*******,10/5/1993,Female,Single,"Engineer, broadcasting (operations)",S1,<5M,Kristen,Indonesia,Riau,Banjar,Urban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",6,Non-user,2025-09-25,"1,291,409",11,Offline,"['Estetika', 'Fungsi']",5,32,Millennial
CUST0149,d*** P****** P**********,11/12/1998,Male,Single,Health service manager,S1,<5M,Kristen,Indonesia,Papua Barat,Batu,Rural,Tropis,Minimalist,"['Travel', 'Fitness']","['Sustainability', 'Community']",1,Heavy,2025-12-24,"2,078,445",18,Social Media,['Kualitas'],1,27,Millennial
CUST0150,K****** S*****,3/31/2001,Female,Married,"Surveyor, insurance",D3,>10M,Katolik,Indonesia,Gorontalo,Blitar,Suburban,Tropis,Minimalist,"['Finance', 'Tech']","['Family-first', 'Security']",9,Heavy,2026-01-15,"1,142,767",16,App,['Kualitas'],5,24,Gen Z
CUST0151,O***** G******,6/24/1992,Male,Single,Armed forces technical officer,S2,>10M,Kristen,Indonesia,Sumatera Selatan,Dumai,Urban,Tropis,Family-oriented,"['Interior', 'Eco Living']","['Sustainability', 'Community']",4,Non-user,2025-07-24,"771,437",8,Offline,['Kualitas'],1,33,Millennial
CUST0152,E** S******,9/14/1984,Male,Married,"Scientist, biomedical",S2,>10M,Hindu,Indonesia,Sumatera Utara,Parepare,Suburban,Tropis,Eco-conscious,"['Interior', 'Eco Living']","['Sustainability', 'Community']",9,Light,2025-08-13,"2,128,463",8,Website,"['Estetika', 'Fungsi']",4,41,Millennial
CUST0153,T*** R*** S*****,3/14/1991,Female,Single,"Runner, broadcasting/film/video",S1,>10M,Hindu,Indonesia,Riau,Cilegon,Urban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Family-first', 'Security']",8,Heavy,2025-12-24,"1,379,133",4,Social Media,['Kualitas'],2,34,Millennial
CUST0154,Y**** B********,5/20/1997,Male,Married,"Merchandiser, retail",D3,>10M,Kristen,Indonesia,Maluku,Tarakan,Urban,Tropis,Minimalist,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",7,Light,2025-09-19,"1,870,575",15,Social Media,"['Estetika', 'Fungsi']",2,28,Millennial
CUST0155,H* T**** U****** S****,12/19/2002,Male,Married,"Therapist, speech and language",SMA,>10M,Kristen,Indonesia,Maluku,Padangpanjang,Urban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Sustainability', 'Community']",10,Medium,2025-10-17,"375,802",8,Website,"['Estetika', 'Fungsi']",5,23,Gen Z
CUST0156,D** E*** N*********,1/27/1989,Male,Married,Water quality scientist,SMA,>10M,Kristen,Indonesia,Bengkulu,Tebingtinggi,Suburban,Dingin,Family-oriented,"['Finance', 'Tech']","['Efficiency', 'Prestige']",7,Medium,2025-12-14,"2,037,886",24,Website,['Ramah Lingkungan'],2,36,Millennial
CUST0157,K**** K*****,12/22/1992,Female,Single,"Engineer, aeronautical",D3,5-10M,Hindu,Indonesia,Kalimantan Utara,Tangerang Selatan,Suburban,Tropis,Eco-conscious,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",9,Non-user,2025-07-20,"2,109,657",19,App,['Kualitas'],4,33,Millennial
CUST0158,S****** P****,1/18/1995,Male,Single,Paediatric nurse,SMA,>10M,Hindu,Indonesia,Jawa Tengah,Padangpanjang,Rural,Tropis,Eco-conscious,"['Parenting', 'Cooking']","['Family-first', 'Security']",6,Heavy,2025-10-22,"1,819,696",13,Website,"['Estetika', 'Fungsi']",4,31,Millennial
CUST0159,D*** M******* S****,11/5/2000,Female,Single,"Surveyor, mining",S2,>10M,Kristen,Indonesia,Bengkulu,Ternate,Suburban,Dingin,Luxury seeker,"['Travel', 'Fitness']","['Freedom', 'Minimalism']",10,Non-user,2025-09-18,"830,061",0,App,['Hemat'],5,25,Gen Z
CUST0160,E**** H*******,7/28/2002,Male,Single,Site engineer,S1,5-10M,Hindu,Indonesia,Papua Barat,Pontianak,Suburban,Tropis,Luxury seeker,"['Parenting', 'Cooking']","['Freedom', 'Minimalism']",5,Non-user,2025-09-21,"1,520,508",19,Offline,"['Estetika', 'Fungsi']",2,23,Gen Z
